event_start,event_end,event_peak,event_peak_D_s-1,event_peak_D_1e5_s-1,duration_hours,year,month,season_year,detection_threshold_s-1,detection_threshold_1e5_s-1,slp_diff_hpa,zeta_box_mean_s-1,slp_climatology_mean_hpa,slp_climatology_std_hpa,monsoon_type,shinoda_class,episode_span_hours,threshold_hit_hours,merged_subevents_count,total_internal_gap_hours,max_internal_gap_hours,peak_max_convergence_s-1,peak_max_convergence_1e5_s-1,peak_max_convergence_lat,peak_max_convergence_lon,peak_convergence_centroid_lat,peak_convergence_centroid_lon,candidate_peak_convergence_1e5_s-1,candidate_duration_weighted_convergence,candidate_positive_box_vorticity_1e5_s-1,candidate_peak_duration_vorticity_index,candidate_peak_convergence_percentile,convergence_intensity_auto,lat_position_group_auto,lon_position_group_auto,verified_event,cloud_band_present,position_group_manual,convergence_intensity_manual,manual_peak_convergence_lat,manual_peak_convergence_lon,satellite_checked,satellite_cloud_band_match,satellite_source,satellite_notes,upper_level_forcing_note,verification_notes
2000-11-27 20:00:00,2000-11-28 02:00:00,2000-11-27 23:00:00,-2.0156294244987325e-05,-2.0156294244987323,7,2000,11,2001,-1.8216529439979125e-05,-1.8216529439979128,12.185781250000105,-9.18331014411661e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,7,7,1,0.0,0.0,9.898205342094752e-05,9.898205342094752,41.0,129.5,37.98985423981805,132.1837221708969,2.0156294244987323,14.109405971491126,0.0,0.0,6.467661691542288,low-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,peak convergence looks off of Russia (instantaneous?) but also a sustained signature in the polygon
2000-12-10 08:00:00,2000-12-11 01:00:00,2000-12-10 16:00:00,-3.092792511985179e-05,-3.092792511985179,18,2000,12,2001,-2.5691567478831536e-05,-2.5691567478831536,18.786249999999995,-6.470472058603125e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,18,18,1,0.0,0.0,0.0001958759592442,19.587595924426925,39.5,129.5,38.44729374381024,131.25992426213756,3.092792511985179,55.67026521573322,0.0,0.0,68.65671641791045,high-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,
2000-12-25 01:00:00,2000-12-25 13:00:00,2000-12-25 07:00:00,-3.414970936481278e-05,-3.414970936481278,13,2000,12,2001,-2.5691567478831536e-05,-2.5691567478831536,16.183125000000018,5.407334133100616e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,13,13,1,0.0,0.0,0.0001252311176628,12.52311176628363,36.0,134.0,38.149598449700925,132.13258089524794,3.414970936481278,44.39462217425662,0.5407334133100615,24.005655580896327,80.09950248756219,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,similar setup also to : 2000-11-27 23:00:00 peak convergence JPCZ band is further south from the polygon centered onto Japan. with convergence also off of Russia (925hpa)
2001-01-14 12:00:00,2001-01-14 21:00:00,2001-01-14 16:00:00,-3.1372269143620785e-05,-3.1372269143620786,10,2001,1,2001,-2.4251929268451687e-05,-2.4251929268451686,18.254140625000105,2.625454953708077e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0,0.0001161875302714,11.6187530271488,37.0,135.5,37.781996779417895,132.44819544074562,3.1372269143620786,31.372269143620784,0.2625454953708077,8.236647943218223,71.64179104477611,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,peak slightly out of the polygon with convergence across all of the North facing side of Japan
2001-01-22 20:00:00,2001-01-23 04:00:00,2001-01-23 01:00:00,-3.0096302085507343e-05,-3.0096302085507345,9,2001,1,2001,-2.4251929268451687e-05,-2.4251929268451686,10.251484375000018,-4.608824107990273e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,9,9,1,0.0,0.0,0.0001807263926652,18.072639266526057,37.0,133.0,37.43134341557182,132.95624300482464,3.0096302085507345,27.08667187695661,0.0,0.0,64.17910447761194,moderate-convergence,south-shifted,central,yes,,,,,,,,,,,
2001-02-07 04:00:00,2001-02-07 15:00:00,2001-02-07 10:00:00,-2.9270392896609764e-05,-2.9270392896609763,12,2001,2,2001,-1.957567489476574e-05,-1.957567489476574,4.2293750000000045,-2.899066312385593e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,12,12,1,0.0,0.0,0.0001408462849361,14.084628493615703,37.5,134.0,37.60086427219935,133.27255040290228,2.9270392896609763,35.12447147593171,0.0,0.0,59.70149253731343,moderate-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,
2001-02-13 19:00:00,2001-02-13 22:00:00,2001-02-13 21:00:00,-2.097046847197273e-05,-2.0970468471972725,4,2001,2,2001,-1.957567489476574e-05,-1.957567489476574,12.964374999999905,-5.381345936888023e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,4,4,1,0.0,0.0,8.442574800986281e-05,8.44257480098628,36.75,135.25,38.30182284750372,132.37650862474774,2.0970468471972725,8.38818738878909,0.0,0.0,10.945273631840797,low-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,
2001-02-15 14:00:00,2001-02-16 00:00:00,2001-02-15 19:00:00,-3.534550551453876e-05,-3.534550551453876,11,2001,2,2001,-1.957567489476574e-05,-1.957567489476574,4.5750781250000045,5.988656610122404e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,11,11,1,0.0,0.0,8.628328200664909e-05,8.628328200664908,37.25,135.75,37.87752084289724,131.4762877692338,3.534550551453876,38.88005606599264,0.5988656610122404,23.28393047615365,84.07960199004975,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,Peak convergence slightly east of the polygon
2001-11-13 07:00:00,2001-11-13 13:00:00,2001-11-13 09:00:00,-2.1912558738521643e-05,-2.1912558738521644,7,2001,11,2002,-1.8216529439979125e-05,-1.8216529439979128,6.912812500000086,-7.953582458514058e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,7,7,1,0.0,0.0,0.000138269529693,13.826952969307628,37.0,132.5,37.67881853430012,132.66571987976212,2.1912558738521644,15.338791116965153,0.0,0.0,18.40796019900497,low-convergence,south-shifted,central,yes,,,,,,,,,,,
2001-11-25 01:00:00,2001-11-25 06:00:00,2001-11-25 04:00:00,-2.0384255012273925e-05,-2.0384255012273926,6,2001,11,2002,-1.8216529439979125e-05,-1.8216529439979128,15.521875000000025,1.182677221485599e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,6,6,1,0.0,0.0,0.0001695380083193,16.953800831930433,39.5,129.25,38.72050222881386,131.8672866053603,2.0384255012273926,12.230553007364357,1.182677221485599,14.464796447982014,7.960199004975125,low-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,
2001-11-25 20:00:00,2001-11-26 01:00:00,2001-11-25 22:00:00,-1.923186138566537e-05,-1.9231861385665376,6,2001,11,2002,-1.8216529439979125e-05,-1.8216529439979128,14.108281250000005,-2.8327564216615416e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,6,6,1,0.0,0.0,0.000151049723655,15.104972365509312,39.75,130.0,38.79476727465807,131.75458913995735,1.9231861385665376,11.539116831399229,0.0,0.0,1.9900497512437807,low-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,
2001-12-04 22:00:00,2001-12-05 04:00:00,2001-12-05 01:00:00,-2.916594921143368e-05,-2.916594921143368,7,2001,12,2002,-2.5691567478831536e-05,-2.5691567478831536,4.89453125,-1.1086218037451607e-05,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,7,7,1,0.0,0.0,0.0001242926304359,12.429263043593156,37.75,133.5,38.54038559762689,132.41458668306257,2.916594921143368,20.416164448003578,0.0,0.0,58.2089552238806,moderate-convergence,south-shifted,central,yes,,,,,,,,,,,
2001-12-20 21:00:00,2001-12-21 14:00:00,2001-12-21 06:00:00,-3.851886166773449e-05,-3.851886166773449,18,2001,12,2002,-2.5691567478831536e-05,-2.5691567478831536,1.7958593749999636,7.54796227507001e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,18,18,1,0.0,0.0,0.0001502848503164,15.028485031643555,38.5,129.75,38.171681261868365,132.04494176631928,3.851886166773449,69.33395100192209,0.754796227507001,52.33300465440605,92.03980099502488,high-convergence,central,west-shifted,yes,,,,,,,,,,,
2001-12-23 16:00:00,2001-12-23 21:00:00,2001-12-23 19:00:00,-2.9543623827833105e-05,-2.9543623827833105,6,2001,12,2002,-2.5691567478831536e-05,-2.5691567478831536,4.339687499999968,1.95858774865413e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,6,6,1,0.0,0.0,0.0001302105015554,13.021050155546687,38.0,131.0,38.196865689702186,132.08780345729468,2.9543623827833105,17.726174296699863,0.1958587748654129,3.4718267808024086,61.19402985074627,moderate-convergence,central,central,yes,,,,,,,,,,,
2002-01-01 12:00:00,2002-01-02 07:00:00,2002-01-01 23:00:00,-3.925669839369744e-05,-3.925669839369744,20,2002,1,2002,-2.4251929268451687e-05,-2.4251929268451686,22.587578124999936,4.137136202157566e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,20,20,1,0.0,0.0,0.0001451531298307,14.51531298307503,36.0,134.0,37.833920784934826,132.4962978774683,3.925669839369744,78.51339678739488,0.4137136202157566,32.48206162034929,93.53233830845772,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,
2002-01-07 05:00:00,2002-01-07 16:00:00,2002-01-07 10:00:00,-3.1788877112691744e-05,-3.1788877112691742,12,2002,1,2002,-2.4251929268451687e-05,-2.4251929268451686,-6.205703125000014,2.1826403074107543e-05,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,12,12,1,0.0,0.0,0.0003274795211173,32.74795211173124,37.0,135.5,38.51521594638317,131.95796109889588,3.1788877112691742,38.14665253523009,2.1826403074107543,83.26042141618584,73.6318407960199,high-convergence,south-shifted,east-shifted,,,,,,,,,,,,the convergence peak and band looks like it may be associated with a passing low or mesoscale system. interesting
2002-01-21 22:00:00,2002-01-22 06:00:00,2002-01-22 03:00:00,-2.7816002473218e-05,-2.7816002473218,9,2002,1,2002,-2.4251929268451687e-05,-2.4251929268451686,20.49781250000001,2.245206002937802e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1B higher-vorticity,9,9,1,0.0,0.0,0.0001432482075826,14.324820758269691,39.25,130.5,38.361128651091136,131.63683184467143,2.7816002473218,25.0344022258962,2.245206002937802,56.20739015754162,53.233830845771145,moderate-convergence,north-shifted,central,yes,,,,,,,,,,,there is a JPCZ in the polygon...it appears a mesoscale system or low has passed Japan.
2002-01-22 22:00:00,2002-01-23 04:00:00,2002-01-23 01:00:00,-2.573744114967815e-05,-2.573744114967815,7,2002,1,2002,-2.4251929268451687e-05,-2.4251929268451686,21.97859375000008,1.1899939637243269e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,7,7,1,0.0,0.0,0.0001049115149091,10.491151490918687,38.75,131.25,37.893513642387006,132.16814288900386,2.573744114967815,18.016208804774703,1.1899939637243269,21.439179726878965,36.318407960199,moderate-convergence,central,central,yes,,,,,,,,,,,
2002-01-28 03:00:00,2002-01-28 16:00:00,2002-01-28 09:00:00,-3.5337843004718336e-05,-3.533784300471833,14,2002,1,2002,-2.4251929268451687e-05,-2.4251929268451686,20.188828124999983,1.4530654317910726e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,14,14,1,0.0,0.0,0.0001246575971529,12.465759715292249,38.5,133.75,38.33423784956214,131.87089618811115,3.533784300471833,49.47298020660566,0.1453065431791072,7.188747734590264,83.5820895522388,high-convergence,central,east-shifted,yes,,,,,,,,,,,peak slightly out of the polygon
2002-02-08 11:00:00,2002-02-08 21:00:00,2002-02-08 16:00:00,-3.217414825145647e-05,-3.2174148251456467,11,2002,2,2002,-1.957567489476574e-05,-1.957567489476574,16.62914062499999,7.905058081083086e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,11,11,1,0.0,0.0,0.0001144786604605,11.447866046059708,38.25,130.0,37.86217496903909,131.87784731693984,3.2174148251456467,35.39156307660211,0.7905058081083086,27.97723617008553,74.12935323383084,high-convergence,central,west-shifted,yes,,,,,,,,,,,strong convergence on the shore of Japan
2002-02-17 14:00:00,2002-02-17 19:00:00,2002-02-17 17:00:00,-2.3683985447720072e-05,-2.368398544772007,6,2002,2,2002,-1.957567489476574e-05,-1.957567489476574,9.2610937500001,2.246516772713308e-05,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1B higher-vorticity,6,6,1,0.0,0.0,0.000146044484961,14.604448496108567,38.75,129.75,38.01937678812551,131.46957810971134,2.368398544772007,14.210391268632042,2.246516772713308,31.92388233180063,28.35820895522388,low-convergence,central,west-shifted,uncertain,,,,,,,,,,,it looks faintly there and like a system has passed
2002-11-01 11:00:00,2002-11-01 14:00:00,2002-11-01 11:00:00,-2.177389659693145e-05,-2.177389659693145,4,2002,11,2003,-1.8216529439979125e-05,-1.8216529439979128,17.83234374999995,2.416498980075224e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,4,4,1,0.0,0.0,0.0001278787998487,12.787879984873014,37.75,135.0,38.07588387012963,132.62790606759046,2.177389659693145,8.70955863877258,0.2416498980075224,2.104663956749929,15.92039800995025,low-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,system passed Japan
2002-11-03 00:00:00,2002-11-04 15:00:00,2002-11-04 03:00:00,-3.7395635187998137e-05,-3.7395635187998137,40,2002,11,2003,-1.8216529439979125e-05,-1.8216529439979128,17.69226562499989,4.6259782436699245e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,40,36,2,5.0,5.0,0.0001539629357266,15.396293572664812,39.25,129.75,37.84241221314179,132.4160292921705,3.7395635187998137,149.58254075199255,0.4625978243669924,69.19655791515873,90.04975124378109,high-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,
2002-11-07 19:00:00,2002-11-08 14:00:00,2002-11-08 04:00:00,-3.221485188500231e-05,-3.221485188500232,20,2002,11,2003,-1.8216529439979125e-05,-1.8216529439979128,14.523281249999968,1.888776120124867e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,20,20,1,0.0,0.0,0.0001940054652984,19.40054652984216,39.25,129.25,38.47523706849344,131.68439313344857,3.221485188500232,64.42970377000464,1.8887761201248672,121.69328590750388,74.6268656716418,high-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,system passed Japan
2002-11-11 18:00:00,2002-11-12 00:00:00,2002-11-11 21:00:00,-2.33327369028024e-05,-2.33327369028024,7,2002,11,2003,-1.8216529439979125e-05,-1.8216529439979128,13.563281250000044,2.038380712404865e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,7,7,1,0.0,0.0,0.0001811885697075,18.118856970751,39.5,131.25,39.17767273168606,131.44234791745598,2.33327369028024,16.332915831961678,2.038380712404865,33.29270060920274,27.363184079601982,low-convergence,north-shifted,central,yes,,,,,,,,,,,convergence is also on the coastal north edge of Japan
2002-11-26 16:00:00,2002-11-27 03:00:00,2002-11-26 22:00:00,-2.675566149878641e-05,-2.675566149878641,12,2002,11,2003,-1.8216529439979125e-05,-1.8216529439979128,24.96070312499989,9.487297188430822e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,12,12,1,0.0,0.0,9.804149131034308e-05,9.804149131034308,39.0,129.75,38.2180986119379,132.40730018770336,2.675566149878641,32.10679379854369,0.9487297188430822,30.46066945344517,46.26865671641791,moderate-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,extends from the polygon to coastal Japan and also a system in Hokkaido 
2002-12-09 15:00:00,2002-12-10 03:00:00,2002-12-09 20:00:00,-3.0244535885986123e-05,-3.0244535885986124,13,2002,12,2003,-2.5691567478831536e-05,-2.5691567478831536,12.926718750000076,-3.52569335030868e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,13,13,1,0.0,0.0,9.89744010410724e-05,9.897440104107242,39.0,130.0,38.36487652251168,132.00880040258525,3.0244535885986124,39.31789665178196,0.0,0.0,65.67164179104478,moderate-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,
2002-12-25 02:00:00,2002-12-25 09:00:00,2002-12-25 05:00:00,-3.0872787841152646e-05,-3.0872787841152647,8,2002,12,2003,-2.5691567478831536e-05,-2.5691567478831536,6.186171875000014,-2.076181497310996e-07,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,8,8,1,0.0,0.0,0.0001865998888877,18.659988888770616,37.5,134.5,37.51511724861635,133.0088181784589,3.0872787841152647,24.69823027292212,0.0,0.0,68.1592039800995,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,
2002-12-31 22:00:00,2003-01-01 15:00:00,2003-01-01 11:00:00,-3.3350389631032534e-05,-3.335038963103253,18,2003,1,2003,-2.4251929268451687e-05,-2.4251929268451686,9.919843749999927,-1.5724304722313638e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,18,7,2,12.0,12.0,0.0001229259453822,12.292594538222769,36.5,135.0,37.7057541821887,132.34008528803255,3.335038963103253,60.03070133585855,0.0,0.0,78.1094527363184,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,peaks slightly to the east of the polygon
2003-01-03 16:00:00,2003-01-05 02:00:00,2003-01-04 09:00:00,-3.241914048198508e-05,-3.2419140481985083,35,2003,1,2003,-2.4251929268451687e-05,-2.4251929268451686,24.30031250000001,1.161933321353597e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,35,35,1,0.0,0.0,0.0001634969947498,16.349699474987617,36.25,134.5,37.90943865472599,132.09044903380624,3.2419140481985083,113.4669916869478,1.161933321353597,131.84107851481622,75.12437810945273,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,a system passed Japan
2003-01-28 04:00:00,2003-01-29 06:00:00,2003-01-29 03:00:00,-2.816865136754324e-05,-2.8168651367543243,27,2003,1,2003,-2.4251929268451687e-05,-2.4251929268451686,30.495546874999945,1.2060160777268956e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,27,21,2,7.0,7.0,0.0001625898875345,16.258988753459406,40.75,129.75,37.60310970016528,132.9886046176741,2.8168651367543243,76.05535869236675,1.2060160777268956,91.7239853802803,54.72636815920397,moderate-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,convergence extends from the polygon to coastal Japan
2003-02-04 07:00:00,2003-02-04 11:00:00,2003-02-04 09:00:00,-2.031818906003369e-05,-2.0318189060033687,5,2003,2,2003,-1.957567489476574e-05,-1.957567489476574,5.696328125000036,-1.5203531481744748e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,5,5,1,0.0,0.0,0.0001126571204161,11.265712041613574,38.0,130.5,37.738309384222845,132.24164506561723,2.0318189060033687,10.159094530016844,0.0,0.0,7.462686567164178,low-convergence,central,central,yes,,,,,,,,,,,
2003-12-18 14:00:00,2003-12-19 18:00:00,2003-12-18 23:00:00,-3.910486078004416e-05,-3.910486078004416,29,2003,12,2004,-2.5691567478831536e-05,-2.5691567478831536,18.86062499999992,8.839738124235895e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,29,29,1,0.0,0.0,0.0001628343313955,16.283433139554635,39.25,130.5,38.308732943346406,131.48232206014728,3.910486078004416,113.40409626212806,0.8839738124235894,100.24625131728509,93.03482587064676,high-convergence,north-shifted,central,yes,,,,,,,,,,,
2003-12-26 02:00:00,2003-12-26 11:00:00,2003-12-26 07:00:00,-2.9529093922622783e-05,-2.952909392262278,10,2003,12,2004,-2.5691567478831536e-05,-2.5691567478831536,21.639062500000023,-4.651899495138228e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0,0.0001209857660693,12.098576606932212,38.5,130.0,37.78546840646815,132.26414329470182,2.952909392262278,29.52909392262278,0.0,0.0,60.69651741293532,moderate-convergence,central,west-shifted,yes,,,,,,,,,,,
2004-01-12 17:00:00,2004-01-13 03:00:00,2004-01-12 22:00:00,-3.843465924677513e-05,-3.843465924677513,11,2004,1,2004,-2.4251929268451687e-05,-2.4251929268451686,5.5359375000000455,2.1451688058144465e-05,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,11,11,1,0.0,0.0,0.0002330498814535,23.304988145356464,38.0,129.75,38.13260272207459,131.47887140088255,3.843465924677513,42.27812517145264,2.1451688058144467,90.69371528611876,91.04477611940298,high-convergence,central,west-shifted,yes,,,,,,,,,,,
2004-01-18 10:00:00,2004-01-18 19:00:00,2004-01-18 14:00:00,-3.55999170641665e-05,-3.5599917064166497,10,2004,1,2004,-2.4251929268451687e-05,-2.4251929268451686,-3.797343749999982,5.919109840367252e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,10,10,1,0.0,0.0,0.0002373318811512,23.73318811512822,39.25,132.5,38.114263302475806,133.2619337924602,3.5599917064166497,35.5999170641665,0.5919109840367253,21.0719819410766,85.57213930348259,high-convergence,north-shifted,central,yes,,,,,,,,,,,JPCZ convergence zone in polygon but also correlates with a circulation
2004-01-21 19:00:00,2004-01-22 01:00:00,2004-01-21 23:00:00,-2.65562389499065e-05,-2.65562389499065,7,2004,1,2004,-2.4251929268451687e-05,-2.4251929268451686,22.789218750000032,2.0033161005139684e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1B higher-vorticity,7,7,1,0.0,0.0,0.0001166344288215,11.663442882159538,40.5,129.5,37.81022951176801,132.48172343229623,2.65562389499065,18.58936726493455,2.0033161005139686,37.24037874021069,43.28358208955223,moderate-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,
2004-01-23 22:00:00,2004-01-24 01:00:00,2004-01-23 23:00:00,-2.5161712150591985e-05,-2.5161712150591984,4,2004,1,2004,-2.4251929268451687e-05,-2.4251929268451686,15.675078125000027,7.576935110875455e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,4,4,1,0.0,0.0,0.0001295982466217,12.959824662177926,38.75,130.25,38.17144793748631,131.31152468406162,2.5161712150591984,10.064684860236794,0.7576935110875455,7.625946409742478,32.83582089552239,low-convergence,central,central,yes,,,,,,,,,,,
2004-02-02 16:00:00,2004-02-03 04:00:00,2004-02-02 21:00:00,-2.200829616163436e-05,-2.2008296161634355,13,2004,2,2004,-1.957567489476574e-05,-1.957567489476574,14.196249999999964,8.822425932202024e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,13,13,1,0.0,0.0,0.0001681558243977,16.815582439778602,40.0,130.0,38.796029904928574,131.46570689245,2.2008296161634355,28.610785010124665,0.8822425932202024,25.24165316139808,19.402985074626866,low-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,looks like a system passed Japan with a convergence zone.
2004-02-04 21:00:00,2004-02-06 07:00:00,2004-02-05 02:00:00,-3.4917833199787245e-05,-3.4917833199787247,35,2004,2,2004,-1.957567489476574e-05,-1.957567489476574,19.47609375000001,3.959231527748052e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,35,25,2,11.0,11.0,0.000130330958901,13.033095890106985,39.25,130.0,38.29979782702303,131.52878476044796,3.4917833199787247,122.21241619925536,0.3959231527748051,48.38672512983585,81.09452736318407,high-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,convergence extends from the polygon into coastal Japan
2004-02-14 05:00:00,2004-02-14 14:00:00,2004-02-14 10:00:00,-2.664413251774016e-05,-2.664413251774015,10,2004,2,2004,-1.957567489476574e-05,-1.957567489476574,5.287421875000064,2.5836893750437148e-05,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,10,10,1,0.0,0.0,6.957050363697476e-05,6.957050363697476,39.75,130.5,38.50950385200565,131.5913787361388,2.664413251774015,26.64413251774015,2.583689375043715,68.84016209334197,44.776119402985074,moderate-convergence,north-shifted,central,yes,,,,,,,,,,,con in polygon but strongest concentrated over coastal Japan
2004-02-26 02:00:00,2004-02-26 06:00:00,2004-02-26 04:00:00,-2.0415970224982143e-05,-2.0415970224982147,5,2004,2,2004,-1.957567489476574e-05,-1.957567489476574,22.427187499999945,1.4274570883479562e-05,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,5,5,1,0.0,0.0,9.5088918928695e-05,9.5088918928695,38.75,130.75,38.30543783177136,131.67140053121804,2.0415970224982147,10.207985112491071,1.4274570883479565,14.571460706575792,8.45771144278607,low-convergence,central,central,yes,,,,,,,,,,,"in polygon, but system passed over Japan/in hokkaido"
2004-02-29 01:00:00,2004-02-29 01:00:00,2004-02-29 01:00:00,-1.9813190737326085e-05,-1.9813190737326083,1,2004,2,2004,-1.957567489476574e-05,-1.957567489476574,10.560703125000032,6.301388283395531e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,1,1,1,0.0,0.0,7.564374018796894e-05,7.564374018796894,40.25,130.0,38.793838596447095,131.25716841252324,1.9813190737326083,1.9813190737326083,0.630138828339553,1.2485060796886742,5.970149253731343,low-convergence,north-shifted,west-shifted,uncertain,,,,,,,,,,,
2004-11-28 21:00:00,2004-11-29 17:00:00,2004-11-29 09:00:00,-3.323293785888174e-05,-3.3232937858881737,21,2004,11,2005,-1.8216529439979125e-05,-1.8216529439979128,6.369687499999941,-7.003409953244218e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,21,21,1,0.0,0.0,0.0001269510461434,12.69510461434266,38.25,129.5,37.83453303148557,132.1678327558231,3.3232937858881737,69.78916950365165,0.0,0.0,77.61194029850746,high-convergence,central,west-shifted,yes,,,,,,,,,,,
2004-12-26 18:00:00,2004-12-26 21:00:00,2004-12-26 19:00:00,-2.681189123076326e-05,-2.681189123076326,4,2004,12,2005,-2.5691567478831536e-05,-2.5691567478831536,14.699218750000114,-5.7186804627702965e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,4,4,1,0.0,0.0,9.416521737407064e-05,9.416521737407065,38.5,131.75,38.43535531939121,132.37228508546818,2.681189123076326,10.724756492305303,0.0,0.0,46.766169154228855,moderate-convergence,central,central,yes,,,,,,,,,,,
2004-12-28 20:00:00,2004-12-29 04:00:00,2004-12-29 01:00:00,-2.981424835487805e-05,-2.9814248354878057,9,2004,12,2005,-2.5691567478831536e-05,-2.5691567478831536,8.346953125000027,-1.1540238951580418e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,9,9,1,0.0,0.0,0.0001838269429622,18.382694296227804,38.0,132.75,38.149757921993455,132.35523452668212,2.9814248354878057,26.832823519390253,0.0,0.0,63.18407960199005,moderate-convergence,central,central,yes,,,,,,,,,,,
